Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
976051152,"May 7, 2017, 11:32:12 PM",Morning Run,Run,,1958,4.33,,,false,,,activities/976051152.gpx,60.0,,1958.0,1954.0,4333.60009765625,7.0,,62.43119812011719,,61.0,124.0,32.099998474121094,-0.009230200201272964,,,,,,,,,334.1174011230469,,,,,,,,,,,,,,,,0.0,,,4532.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1151119713,"Aug 25, 2017, 10:59:42 AM",Evening Run,Run,,424,1.14,,,false,,,activities/1151119713.gpx,60.0,,424.0,407.0,1144.0,5.199999809265137,,15.868200302124023,,59.099998474121094,69.0,44.400001525878906,0.35839200019836426,,,,,,,,,86.43026733398438,,,,,,,,,,,,,,,,0.0,,,1172.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1151119746,"Aug 24, 2017, 9:30:32 AM",Afternoon Run,Run,,2402,5.35,,,false,,,activities/1151119746.gpx,60.0,,2402.0,2390.0,5357.5,5.400000095367432,,115.94499969482422,,54.400001525878906,124.0,49.400001525878906,0.16798900067806244,,,,,,,,,417.3998107910156,,,,,,,,,,,,,,,,0.0,,,5661.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1249684006,"Oct 27, 2017, 11:04:07 PM",Pink Run,Run,"",4647,12.34,,,false,"",,activities/1249684006.gpx,60.0,,4647.0,4625.0,12339.2001953125,5.300000190734863,,164.031005859375,163.7531280517578,11.0,49.0,45.79999923706055,0.0016208499437198043,,,,,,,,,1187.6328125,,,,,,,,,,,,,,,,0.0,,,12887.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.2000122070312,,,,,,,,,,,,""
1256023736,"Nov 1, 2017, 9:10:12 AM",Afternoon Run,Run,,1785,4.91,,,false,,,activities/1256023736.gpx,60.0,,1785.0,1777.0,4917.2998046875,4.599999904632568,,167.1219940185547,,58.79999923706055,86.30000305175781,21.700000762939453,0.09354729950428009,,,,,,,,,416.6330871582031,,,,,,,,,,,,,,,,0.0,,,5651.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1257556351,"Nov 2, 2017, 9:35:52 AM",Afternoon Run,Run,,736,2.00,,,false,,,activities/1257556351.gpx,60.0,,736.0,730.0,2008.199951171875,4.199999809265137,,68.15789794921875,,59.0,87.9000015258789,20.399999618530273,0.09461209923028946,,,,,,,,,171.30502319335938,,,,,,,,,,,,,,,,0.0,,,2323.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1261945911,"Nov 5, 2017, 9:47:39 AM","Zzzz 7 je, how did i do 12",Run,,2777,6.91,,,false,,,activities/1261945911.gpx,60.0,,2777.0,2676.0,6912.39990234375,5.5,,151.71099853515625,,61.0,124.0,32.20000076293945,-0.02025349996984005,,,,,,,,,558.7152099609375,,,,,,,,,,,,,,,,0.0,,,7578.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1263582997,"Nov 6, 2017, 9:59:03 AM",UITM ,Run,,637,1.97,,,false,,,activities/1263582997.gpx,60.0,,637.0,637.0,1977.4000244140625,5.699999809265137,,66.91130065917969,,58.79999923706055,85.0,22.600000381469727,0.06068579852581024,,,,,,,,,168.6510772705078,,,,,,,,,,,,,,,,0.0,,,2287.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1264947276,"Nov 7, 2017, 10:22:35 AM",Tak record betul2 zzzz  forgot to stop the run,Run,,736,1.76,,,false,,,activities/1264947276.gpx,60.0,,736.0,603.0,1759.4000244140625,6.0,,68.59600067138672,,56.5,85.0,23.5,1.1992700099945068,,,,,,,,,153.50881958007812,,,,,,,,,,,,,,,,0.0,,,2082.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1325293718,"Dec 24, 2017, 10:19:26 AM",Evening Run,Run,,1957,4.39,,,false,,,activities/1325293718.gpx,60.0,,1957.0,1931.0,4393.7998046875,5.599999904632568,,112.08999633789062,,60.0,124.0,34.099998474121094,0.07282990217208862,,,,,,,,,363.9448547363281,,,,,,,,,,,,,,,,0.0,,,4936.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
